T:70414,AX:0.10,AY:0.36,AZ:10.24,GX:-3.87,GY:-0.71,GZ:0.62
T:70424,AX:0.03,AY:0.35,AZ:10.24,GX:-3.78,GY:-0.77,GZ:0.61
T:70434,AX:0.07,AY:0.37,AZ:10.19,GX:-3.80,GY:-0.74,GZ:0.61
T:70444,AX:0.06,AY:0.34,AZ:10.14,GX:-3.77,GY:-0.65,GZ:0.54
T:70454,AX:0.07,AY:0.36,AZ:10.11,GX:-3.77,GY:-0.41,GZ:0.51
T:70464,AX:0.10,AY:0.37,AZ:10.12,GX:-3.86,GY:-0.33,GZ:0.47
T:70474,AX:0.09,AY:0.36,AZ:10.14,GX:-3.80,GY:-0.38,GZ:0.45
T:70484,AX:0.09,AY:0.37,AZ:10.18,GX:-3.75,GY:-0.33,GZ:0.51
T:70494,AX:0.10,AY:0.36,AZ:10.22,GX:-3.77,GY:-0.36,GZ:0.50
T:70504,AX:0.11,AY:0.34,AZ:10.24,GX:-3.77,GY:-0.33,GZ:0.59
T:70514,AX:0.11,AY:0.35,AZ:10.19,GX:-3.83,GY:-0.48,GZ:0.56
T:70524,AX:0.10,AY:0.37,AZ:10.13,GX:-3.84,GY:-0.42,GZ:0.53
T:70534,AX:0.08,AY:0.35,AZ:10.09,GX:-3.78,GY:-0.29,GZ:0.42
T:70544,AX:0.10,AY:0.33,AZ:10.11,GX:-3.86,GY:-0.33,GZ:0.51
T:70554,AX:0.09,AY:0.34,AZ:10.19,GX:-3.98,GY:-0.38,GZ:0.56
T:70564,AX:0.07,AY:0.34,AZ:10.20,GX:-3.96,GY:-0.36,GZ:0.54
T:70574,AX:0.06,AY:0.38,AZ:10.22,GX:-4.00,GY:-0.45,GZ:0.59
T:70584,AX:0.03,AY:0.36,AZ:10.24,GX:-3.95,GY:-0.50,GZ:0.56
T:70594,AX:0.08,AY:0.36,AZ:10.20,GX:-3.84,GY:-0.53,GZ:0.51
T:70604,AX:0.09,AY:0.33,AZ:10.15,GX:-3.93,GY:-0.50,GZ:0.56
T:70614,AX:0.09,AY:0.36,AZ:10.16,GX:-3.98,GY:-0.51,GZ:0.64
T:70624,AX:0.08,AY:0.34,AZ:10.18,GX:-3.92,GY:-0.62,GZ:0.62
T:70634,AX:0.09,AY:0.38,AZ:10.15,GX:-3.90,GY:-0.53,GZ:0.59
T:70644,AX:0.07,AY:0.37,AZ:10.21,GX:-3.80,GY:-0.62,GZ:0.59
T:70654,AX:0.08,AY:0.37,AZ:10.24,GX:-3.77,GY:-0.51,GZ:0.51
T:70664,AX:0.08,AY:0.36,AZ:10.18,GX:-3.78,GY:-0.36,GZ:0.50
T:70674,AX:0.07,AY:0.36,AZ:10.19,GX:-3.86,GY:-0.51,GZ:0.53
T:70684,AX:0.09,AY:0.36,AZ:10.15,GX:-3.92,GY:-0.38,GZ:0.45
T:70694,AX:0.09,AY:0.37,AZ:10.17,GX:-4.07,GY:-0.29,GZ:0.50
T:70704,AX:0.08,AY:0.37,AZ:10.20,GX:-4.09,GY:-0.25,GZ:0.61
T:70714,AX:0.08,AY:0.36,AZ:10.15,GX:-4.04,GY:-0.35,GZ:0.54
T:70724,AX:0.10,AY:0.36,AZ:10.22,GX:-3.98,GY:-0.45,GZ:0.62
T:70734,AX:0.10,AY:0.34,AZ:10.20,GX:-3.93,GY:-0.54,GZ:0.56
T:70744,AX:0.09,AY:0.37,AZ:10.18,GX:-3.78,GY:-0.51,GZ:0.54
T:70754,AX:0.09,AY:0.34,AZ:10.23,GX:-3.72,GY:-0.45,GZ:0.56
T:70764,AX:0.10,AY:0.36,AZ:10.16,GX:-3.77,GY:-0.42,GZ:0.50
T:70774,AX:0.06,AY:0.36,AZ:10.21,GX:-3.74,GY:-0.38,GZ:0.44
T:70784,AX:0.04,AY:0.39,AZ:10.18,GX:-3.75,GY:-0.35,GZ:0.45
T:70794,AX:0.08,AY:0.36,AZ:10.18,GX:-3.86,GY:-0.33,GZ:0.51
T:70804,AX:0.08,AY:0.37,AZ:10.16,GX:-4.04,GY:-0.39,GZ:0.54
T:70814,AX:0.07,AY:0.36,AZ:10.16,GX:-3.95,GY:-0.41,GZ:0.59
T:70824,AX:0.12,AY:0.37,AZ:10.19,GX:-4.00,GY:-0.47,GZ:0.56
T:70834,AX:0.11,AY:0.35,AZ:10.19,GX:-3.93,GY:-0.48,GZ:0.54
