T:602784,AX:3.06,AY:6.79,AZ:4.79,GX:24.51,GY:-8.70,GZ:-23.06
T:602794,AX:3.71,AY:7.60,AZ:5.68,GX:14.42,GY:-7.89,GZ:-21.81
T:602804,AX:3.63,AY:9.33,AZ:5.47,GX:-2.24,GY:-9.46,GZ:-9.98
T:602814,AX:2.60,AY:7.50,AZ:5.42,GX:-8.99,GY:-8.33,GZ:-4.29
T:602824,AX:2.17,AY:7.59,AZ:4.85,GX:-14.54,GY:-8.21,GZ:-1.67
T:602834,AX:1.33,AY:6.74,AZ:4.41,GX:-22.67,GY:-1.67,GZ:-7.55
T:602844,AX:1.44,AY:6.06,AZ:3.93,GX:-33.75,GY:9.81,GZ:-25.41
T:602854,AX:2.38,AY:8.36,AZ:4.59,GX:-30.29,GY:15.57,GZ:-28.88
T:602864,AX:2.19,AY:8.29,AZ:4.34,GX:-27.80,GY:17.35,GZ:-33.37
T:602874,AX:2.55,AY:8.88,AZ:5.94,GX:-27.67,GY:24.58,GZ:-28.82
T:602884,AX:2.54,AY:9.96,AZ:6.73,GX:-31.55,GY:21.54,GZ:-22.01
T:602894,AX:2.49,AY:8.05,AZ:7.40,GX:-43.92,GY:20.79,GZ:-16.01
T:602904,AX:3.22,AY:10.58,AZ:7.32,GX:-51.31,GY:16.30,GZ:-6.94
T:602914,AX:2.84,AY:10.01,AZ:6.30,GX:-56.39,GY:14.01,GZ:0.35
T:602924,AX:3.03,AY:10.03,AZ:6.71,GX:-59.32,GY:15.52,GZ:5.19
T:602934,AX:3.39,AY:11.33,AZ:6.02,GX:-61.78,GY:14.82,GZ:15.77
T:602944,AX:2.88,AY:10.72,AZ:6.25,GX:-65.28,GY:11.83,GZ:32.48
T:602954,AX:2.37,AY:9.07,AZ:6.96,GX:-68.62,GY:11.26,GZ:34.90
T:602964,AX:2.12,AY:9.13,AZ:5.89,GX:-67.72,GY:9.86,GZ:38.45
T:602974,AX:1.94,AY:7.81,AZ:6.51,GX:-67.17,GY:13.52,GZ:40.50
T:602984,AX:2.01,AY:7.94,AZ:6.81,GX:-71.08,GY:11.32,GZ:36.13
T:602994,AX:2.39,AY:8.34,AZ:7.29,GX:-77.28,GY:11.58,GZ:39.69
T:603004,AX:2.21,AY:8.19,AZ:6.98,GX:-82.25,GY:10.79,GZ:49.08
T:603014,AX:2.06,AY:7.09,AZ:6.83,GX:-82.87,GY:13.48,GZ:52.33
T:603024,AX:2.19,AY:5.75,AZ:7.18,GX:-80.29,GY:13.03,GZ:48.64
T:603034,AX:2.37,AY:5.47,AZ:6.31,GX:-75.37,GY:12.74,GZ:48.38
T:603044,AX:2.37,AY:5.18,AZ:6.59,GX:-69.12,GY:16.15,GZ:45.95
T:603054,AX:2.49,AY:4.76,AZ:6.76,GX:-68.94,GY:19.87,GZ:40.62
T:603064,AX:2.65,AY:5.34,AZ:6.52,GX:-68.09,GY:21.45,GZ:43.19
T:603074,AX:2.50,AY:4.92,AZ:6.54,GX:-72.29,GY:28.03,GZ:44.00
T:603084,AX:2.28,AY:4.08,AZ:6.02,GX:-81.45,GY:36.71,GZ:45.63
T:603094,AX:2.56,AY:4.86,AZ:5.15,GX:-83.45,GY:44.09,GZ:40.51
T:603104,AX:2.70,AY:5.55,AZ:5.82,GX:-74.45,GY:58.56,GZ:55.80
T:603114,AX:2.33,AY:4.20,AZ:7.40,GX:-70.18,GY:60.88,GZ:59.60
T:603124,AX:1.94,AY:1.63,AZ:9.70,GX:-65.37,GY:58.62,GZ:60.83
T:603134,AX:1.94,AY:1.37,AZ:9.62,GX:-64.27,GY:44.29,GZ:47.78
T:603144,AX:2.28,AY:1.79,AZ:9.02,GX:-64.00,GY:38.42,GZ:41.55
T:603154,AX:2.56,AY:3.10,AZ:7.34,GX:-65.20,GY:39.37,GZ:39.90
T:603164,AX:2.62,AY:2.75,AZ:7.00,GX:-61.70,GY:48.39,GZ:40.27
T:603174,AX:2.90,AY:3.85,AZ:6.69,GX:-61.55,GY:57.51,GZ:46.07
T:603184,AX:2.63,AY:4.21,AZ:7.17,GX:-63.92,GY:61.90,GZ:55.98
T:603194,AX:2.18,AY:3.15,AZ:7.73,GX:-63.72,GY:71.81,GZ:64.99
T:603204,AX:1.23,AY:2.57,AZ:7.69,GX:-67.06,GY:71.38,GZ:68.07
T:603214,AX:1.28,AY:1.77,AZ:9.30,GX:-69.80,GY:77.60,GZ:65.32
T:603224,AX:1.47,AY:1.27,AZ:10.36,GX:-71.51,GY:70.77,GZ:64.51
T:603234,AX:1.89,AY:1.51,AZ:11.11,GX:-77.35,GY:57.28,GZ:60.03
T:603244,AX:1.81,AY:2.44,AZ:8.82,GX:-86.30,GY:56.83,GZ:65.14
T:603254,AX:1.66,AY:2.98,AZ:8.78,GX:-96.01,GY:59.98,GZ:70.79
T:603264,AX:1.72,AY:2.66,AZ:8.84,GX:-105.17,GY:69.00,GZ:75.61
T:603274,AX:1.78,AY:3.29,AZ:8.78,GX:-103.90,GY:67.05,GZ:83.69
T:603284,AX:1.76,AY:1.69,AZ:10.00,GX:-91.96,GY:66.16,GZ:88.16
T:603294,AX:1.95,AY:2.46,AZ:9.51,GX:-90.62,GY:54.56,GZ:90.03
T:603304,AX:1.49,AY:2.43,AZ:9.05,GX:-90.83,GY:50.85,GZ:98.64
T:603314,AX:-0.11,AY:1.30,AZ:8.27,GX:-90.45,GY:55.55,GZ:106.32
T:603324,AX:0.02,AY:-1.09,AZ:9.56,GX:-93.12,GY:65.54,GZ:96.59
T:603334,AX:0.46,AY:-0.16,AZ:10.61,GX:-95.63,GY:59.14,GZ:91.20
T:603344,AX:0.31,AY:-0.20,AZ:10.44,GX:-96.53,GY:50.22,GZ:83.40
T:603354,AX:0.41,AY:0.82,AZ:9.50,GX:-92.85,GY:49.22,GZ:87.12
T:603364,AX:0.72,AY:1.27,AZ:10.46,GX:-87.64,GY:48.32,GZ:90.67
T:603374,AX:0.78,AY:0.73,AZ:10.29,GX:-88.35,GY:39.02,GZ:100.48
T:603384,AX:0.47,AY:2.11,AZ:8.03,GX:-88.48,GY:38.71,GZ:108.74
T:603394,AX:-0.18,AY:1.39,AZ:7.41,GX:-80.03,GY:47.89,GZ:124.56
T:603404,AX:-0.89,AY:-0.35,AZ:7.64,GX:-72.36,GY:63.86,GZ:132.33
T:603414,AX:-1.53,AY:-1.30,AZ:7.87,GX:-68.96,GY:75.03,GZ:130.90
T:603424,AX:-0.87,AY:-2.37,AZ:10.36,GX:-70.70,GY:82.58,GZ:122.35
T:603434,AX:-0.04,AY:-0.46,AZ:11.42,GX:-69.78,GY:67.74,GZ:114.62
T:603444,AX:0.11,AY:0.79,AZ:10.98,GX:-63.72,GY:63.11,GZ:123.72
T:603454,AX:-0.04,AY:0.94,AZ:11.82,GX:-58.10,GY:48.79,GZ:136.99
T:603464,AX:0.24,AY:-0.41,AZ:11.42,GX:-53.54,GY:40.93,GZ:146.22
T:603474,AX:-1.59,AY:0.29,AZ:8.97,GX:-46.41,GY:19.83,GZ:161.37
T:603484,AX:-1.01,AY:-1.80,AZ:12.19,GX:-45.93,GY:34.13,GZ:145.25
T:603494,AX:-1.75,AY:-1.71,AZ:10.64,GX:-44.99,GY:17.00,GZ:152.15
T:603504,AX:-1.63,AY:-3.02,AZ:10.20,GX:-45.09,GY:18.64,GZ:131.00
T:603514,AX:-1.16,AY:-3.05,AZ:10.68,GX:-39.31,GY:17.77,GZ:124.88
T:603524,AX:-0.20,AY:-0.88,AZ:11.59,GX:-35.78,GY:12.35,GZ:113.57
T:603534,AX:0.31,AY:2.35,AZ:11.68,GX:-33.31,GY:-1.48,GZ:133.12
T:603544,AX:0.17,AY:2.72,AZ:11.35,GX:-29.32,GY:-10.48,GZ:162.97
T:603554,AX:-1.77,AY:0.90,AZ:10.57,GX:-20.99,GY:-22.85,GZ:191.84
T:603564,AX:-3.07,AY:-4.67,AZ:9.68,GX:-12.44,GY:-12.10,GZ:191.14
T:603574,AX:-2.00,AY:-4.92,AZ:12.00,GX:-8.59,GY:-22.04,GZ:164.56
T:603584,AX:-2.12,AY:-4.17,AZ:10.66,GX:-3.37,GY:-29.12,GZ:146.79
T:603594,AX:-2.24,AY:-2.90,AZ:9.63,GX:-1.22,GY:-24.13,GZ:137.72
T:603604,AX:-1.63,AY:-2.36,AZ:10.09,GX:-6.32,GY:-14.71,GZ:117.95
T:603614,AX:-1.03,AY:-0.10,AZ:9.94,GX:-4.38,GY:-18.13,GZ:130.53
T:603624,AX:-1.12,AY:-0.56,AZ:10.37,GX:-0.53,GY:-21.46,GZ:136.90
T:603634,AX:-1.89,AY:-1.44,AZ:10.68,GX:10.06,GY:-28.54,GZ:155.03
T:603644,AX:-2.78,AY:-3.43,AZ:9.85,GX:20.70,GY:-34.97,GZ:154.59
T:603654,AX:-2.40,AY:-4.27,AZ:11.14,GX:29.43,GY:-37.77,GZ:148.77
T:603664,AX:-1.75,AY:-2.94,AZ:10.85,GX:30.74,GY:-40.59,GZ:130.64
T:603674,AX:-1.26,AY:-0.54,AZ:11.06,GX:35.81,GY:-49.60,GZ:144.13
T:603684,AX:-1.29,AY:-1.22,AZ:10.99,GX:38.13,GY:-53.19,GZ:146.74
T:603694,AX:-1.44,AY:-1.19,AZ:10.43,GX:38.65,GY:-62.13,GZ:152.82
T:603704,AX:-2.57,AY:-2.55,AZ:9.27,GX:36.79,GY:-62.56,GZ:150.04
T:603714,AX:-1.96,AY:-1.88,AZ:9.50,GX:29.00,GY:-47.06,GZ:129.37
T:603724,AX:-0.08,AY:0.41,AZ:11.85,GX:12.97,GY:-53.25,GZ:126.21
T:603734,AX:-0.24,AY:0.31,AZ:10.36,GX:-2.94,GY:-66.12,GZ:133.84
T:603744,AX:0.11,AY:0.61,AZ:10.41,GX:-13.54,GY:-67.54,GZ:136.13
T:603754,AX:1.24,AY:2.57,AZ:11.50,GX:-24.74,GY:-79.16,GZ:146.61
T:603764,AX:1.41,AY:5.00,AZ:8.89,GX:-24.04,GY:-86.62,GZ:182.16
T:603774,AX:-0.30,AY:2.62,AZ:9.07,GX:-11.28,GY:-71.74,GZ:220.07
T:603784,AX:-2.59,AY:-0.45,AZ:6.58,GX:-5.57,GY:-65.80,GZ:230.41
T:603794,AX:-2.36,AY:-3.26,AZ:6.41,GX:11.08,GY:-28.76,GZ:216.65
T:603804,AX:-0.11,AY:-2.67,AZ:9.82,GX:20.94,GY:-12.77,GZ:194.54
T:603814,AX:0.96,AY:-0.13,AZ:8.66,GX:29.63,GY:-18.91,GZ:187.54
T:603824,AX:1.10,AY:1.32,AZ:8.24,GX:51.60,GY:-14.18,GZ:203.49
T:603834,AX:0.91,AY:-0.18,AZ:10.85,GX:69.84,GY:-17.81,GZ:216.18
T:603844,AX:0.20,AY:1.14,AZ:10.59,GX:56.47,GY:-40.82,GZ:219.87
T:603854,AX:0.11,AY:-0.92,AZ:9.75,GX:58.97,GY:-34.73,GZ:228.79
T:603864,AX:0.00,AY:-1.38,AZ:9.85,GX:44.76,GY:-41.19,GZ:212.79
T:603874,AX:-0.63,AY:-2.95,AZ:7.97,GX:52.90,GY:-37.03,GZ:204.79
T:603884,AX:-0.03,AY:-3.70,AZ:9.47,GX:39.43,GY:-29.32,GZ:183.61
T:603894,AX:0.39,AY:-3.37,AZ:8.71,GX:20.48,GY:-19.46,GZ:160.24
T:603904,AX:1.43,AY:-1.43,AZ:9.34,GX:11.92,GY:-5.61,GZ:152.87
T:603914,AX:0.15,AY:-4.04,AZ:9.01,GX:-5.46,GY:-21.84,GZ:133.60
T:603924,AX:1.35,AY:-0.85,AZ:9.27,GX:-17.89,GY:-11.28,GZ:112.15
T:603934,AX:1.30,AY:0.08,AZ:9.45,GX:-21.28,GY:-4.41,GZ:112.93
T:603944,AX:-0.04,AY:-4.07,AZ:9.37,GX:-22.01,GY:-11.06,GZ:107.26
T:603954,AX:1.11,AY:-0.45,AZ:8.81,GX:-30.04,GY:4.19,GZ:85.43
T:603964,AX:1.65,AY:-0.60,AZ:10.80,GX:-43.31,GY:0.07,GZ:82.59
T:603974,AX:-0.26,AY:-1.57,AZ:7.74,GX:-52.03,GY:7.40,GZ:86.90
T:603984,AX:-1.15,AY:-3.34,AZ:8.26,GX:-57.51,GY:15.75,GZ:68.71
T:603994,AX:-0.44,AY:-3.61,AZ:8.72,GX:-54.87,GY:29.75,GZ:44.09
T:604004,AX:1.59,AY:-1.03,AZ:9.32,GX:-55.40,GY:24.56,GZ:20.79
T:604014,AX:2.64,AY:0.51,AZ:10.09,GX:-41.35,GY:23.58,GZ:37.17
T:604024,AX:2.13,AY:-2.33,AZ:10.98,GX:-34.25,GY:5.16,GZ:40.41
T:604034,AX:2.26,AY:-1.81,AZ:9.84,GX:-34.07,GY:-10.51,GZ:33.16
T:604044,AX:2.96,AY:-0.75,AZ:8.67,GX:-32.29,GY:-16.18,GZ:32.97
T:604054,AX:2.84,AY:-0.35,AZ:8.92,GX:-29.96,GY:-21.45,GZ:50.29
T:604064,AX:1.84,AY:-2.02,AZ:7.57,GX:-34.67,GY:-20.18,GZ:51.87
T:604074,AX:1.98,AY:-1.47,AZ:7.70,GX:-37.35,GY:-11.19,GZ:53.23
T:604084,AX:1.23,AY:-2.91,AZ:8.35,GX:-36.50,GY:-5.26,GZ:55.78
T:604094,AX:0.65,AY:-3.39,AZ:8.12,GX:-39.77,GY:-2.58,GZ:43.96
T:604104,AX:0.57,AY:-3.75,AZ:8.54,GX:-40.51,GY:-2.62,GZ:34.29
T:604114,AX:0.21,AY:-4.60,AZ:8.32,GX:-39.51,GY:-2.71,GZ:17.34
T:604124,AX:0.49,AY:-4.13,AZ:8.66,GX:-37.77,GY:-1.67,GZ:-6.53
T:604134,AX:2.10,AY:-2.03,AZ:9.79,GX:-37.11,GY:-6.13,GZ:-19.03
T:604144,AX:3.43,AY:-0.99,AZ:10.43,GX:-33.35,GY:-17.96,GZ:-3.02
T:604154,AX:2.43,AY:-2.82,AZ:9.91,GX:-32.50,GY:-32.82,GZ:8.85
T:604164,AX:2.00,AY:-3.98,AZ:9.83,GX:-31.35,GY:-34.96,GZ:2.39
T:604174,AX:2.43,AY:-3.71,AZ:9.02,GX:-34.03,GY:-30.38,GZ:-5.86
T:604184,AX:1.54,AY:-5.73,AZ:9.00,GX:-29.05,GY:-25.57,GZ:-8.59
T:604194,AX:0.36,AY:-5.94,AZ:8.00,GX:-17.48,GY:-6.50,GZ:-37.02
T:604204,AX:0.91,AY:-6.68,AZ:8.77,GX:-13.89,GY:5.25,GZ:-54.82
T:604214,AX:0.91,AY:-7.40,AZ:10.42,GX:-15.57,GY:10.61,GZ:-73.12
T:604224,AX:1.24,AY:-4.65,AZ:8.40,GX:-12.59,GY:6.68,GZ:-95.19
T:604234,AX:3.04,AY:-2.94,AZ:10.07,GX:-14.07,GY:25.17,GZ:-85.35
T:604244,AX:2.70,AY:-2.91,AZ:9.90,GX:-5.78,GY:27.38,GZ:-70.64
T:604254,AX:1.45,AY:-3.89,AZ:10.00,GX:3.60,GY:32.56,GZ:-65.49
T:604264,AX:-0.17,AY:-6.12,AZ:10.34,GX:9.51,GY:31.37,GZ:-72.82
T:604274,AX:-1.18,AY:-6.73,AZ:10.05,GX:14.96,GY:41.06,GZ:-95.70
T:604284,AX:-1.22,AY:-5.71,AZ:9.60,GX:17.89,GY:46.77,GZ:-117.80
T:604294,AX:-1.20,AY:-5.10,AZ:8.82,GX:18.71,GY:52.68,GZ:-127.40
T:604304,AX:-1.25,AY:-4.89,AZ:8.73,GX:17.03,GY:59.23,GZ:-136.16
T:604314,AX:-0.67,AY:-3.52,AZ:9.26,GX:20.30,GY:68.65,GZ:-144.32
T:604324,AX:1.55,AY:-0.30,AZ:10.17,GX:18.71,GY:72.61,GZ:-133.69
T:604334,AX:0.96,AY:-2.47,AZ:11.72,GX:15.41,GY:69.11,GZ:-112.58
T:604344,AX:-0.19,AY:-3.59,AZ:10.84,GX:13.17,GY:61.54,GZ:-120.15
T:604354,AX:0.56,AY:-3.50,AZ:12.07,GX:11.67,GY:51.14,GZ:-125.49
T:604364,AX:1.02,AY:-2.68,AZ:12.55,GX:0.10,GY:31.95,GZ:-122.15
T:604374,AX:0.98,AY:-4.27,AZ:14.10,GX:-15.40,GY:17.84,GZ:-123.03
T:604384,AX:1.91,AY:-4.17,AZ:15.74,GX:-42.54,GY:-12.04,GZ:-136.16
T:604394,AX:2.22,AY:-3.21,AZ:12.43,GX:-58.73,GY:-51.17,GZ:-152.22
T:604404,AX:2.46,AY:2.92,AZ:4.12,GX:-27.12,GY:-45.31,GZ:-154.09
T:604414,AX:4.50,AY:1.94,AZ:9.64,GX:-1.52,GY:-17.35,GZ:-119.74
T:604424,AX:4.55,AY:-0.62,AZ:12.49,GX:-8.03,GY:-18.70,GZ:-103.84
T:604434,AX:4.03,AY:-1.11,AZ:11.69,GX:-8.32,GY:-31.20,GZ:-102.22
T:604444,AX:3.90,AY:-0.71,AZ:11.79,GX:-7.32,GY:-36.42,GZ:-90.54
T:604454,AX:3.10,AY:-2.18,AZ:10.15,GX:-7.54,GY:-31.49,GZ:-83.51
T:604464,AX:3.59,AY:-1.99,AZ:13.18,GX:-12.33,GY:-31.11,GZ:-74.01
T:604474,AX:2.91,AY:-3.53,AZ:13.19,GX:-26.09,GY:-39.54,GZ:-78.19
T:604484,AX:2.80,AY:-3.54,AZ:12.52,GX:-26.18,GY:-47.31,GZ:-87.34
T:604494,AX:3.04,AY:2.67,AZ:7.80,GX:-35.96,GY:-89.58,GZ:-79.31
T:604504,AX:0.91,AY:-2.60,AZ:-2.33,GX:1.11,GY:-24.24,GZ:-41.11
T:604514,AX:3.62,AY:4.41,AZ:6.12,GX:26.10,GY:14.21,GZ:-28.91
T:604524,AX:2.38,AY:-3.85,AZ:8.65,GX:28.39,GY:21.64,GZ:-7.08
T:604534,AX:1.09,AY:-2.80,AZ:8.58,GX:28.51,GY:10.87,GZ:-8.12
T:604544,AX:1.37,AY:-4.21,AZ:9.69,GX:28.58,GY:19.93,GZ:-32.53
T:604554,AX:2.61,AY:-1.31,AZ:8.99,GX:21.98,GY:10.18,GZ:-26.79
T:604564,AX:1.76,AY:-3.59,AZ:9.01,GX:7.58,GY:29.11,GZ:-23.92
T:604574,AX:2.21,AY:-1.31,AZ:9.87,GX:-6.74,GY:26.94,GZ:-49.66
T:604584,AX:1.85,AY:-1.86,AZ:10.08,GX:-25.95,GY:23.54,GZ:-25.78
T:604594,AX:2.19,AY:-2.83,AZ:9.59,GX:-28.54,GY:39.45,GZ:-54.58
T:604604,AX:3.23,AY:-0.66,AZ:9.65,GX:-21.83,GY:-0.50,GZ:-25.34
T:604614,AX:3.19,AY:-0.26,AZ:9.77,GX:0.07,GY:8.16,GZ:-20.85
T:604624,AX:2.20,AY:-2.17,AZ:10.11,GX:5.38,GY:-10.67,GZ:-2.04
T:604634,AX:0.69,AY:-5.57,AZ:10.17,GX:-3.06,GY:-13.87,GZ:-12.90
T:604644,AX:1.80,AY:-2.81,AZ:10.19,GX:-8.01,GY:-14.65,GZ:-39.03
T:604654,AX:1.75,AY:-2.86,AZ:9.22,GX:-2.76,GY:-14.48,GZ:-32.22
T:604664,AX:1.91,AY:-3.02,AZ:10.18,GX:3.14,GY:-15.45,GZ:-43.32
T:604674,AX:1.54,AY:-3.46,AZ:9.62,GX:15.40,GY:-13.75,GZ:-45.00
T:604684,AX:1.95,AY:-1.98,AZ:9.18,GX:25.95,GY:-17.95,GZ:-51.52
T:604694,AX:1.51,AY:-2.71,AZ:8.76,GX:46.85,GY:-22.54,GZ:-47.12
T:604704,AX:1.38,AY:-3.66,AZ:9.84,GX:55.17,GY:-16.12,GZ:-50.00
T:604714,AX:1.26,AY:-2.98,AZ:8.31,GX:57.89,GY:-24.50,GZ:-63.17
T:604724,AX:1.70,AY:-2.89,AZ:8.50,GX:67.12,GY:-15.41,GZ:-70.59
T:604734,AX:2.80,AY:0.15,AZ:8.53,GX:64.58,GY:-10.09,GZ:-68.83
T:604744,AX:2.54,AY:-0.26,AZ:7.69,GX:54.04,GY:-5.86,GZ:-54.82
T:604754,AX:2.11,AY:-0.89,AZ:9.26,GX:49.48,GY:4.24,GZ:-47.17
T:604764,AX:1.61,AY:-1.25,AZ:9.35,GX:47.35,GY:5.14,GZ:-48.93
T:604774,AX:1.59,AY:-0.78,AZ:9.05,GX:48.62,GY:0.93,GZ:-50.36
T:604784,AX:2.00,AY:0.25,AZ:9.91,GX:53.51,GY:0.74,GZ:-49.95
T:604794,AX:2.33,AY:-0.32,AZ:10.16,GX:55.11,GY:-5.77,GZ:-51.37
T:604804,AX:3.14,AY:0.94,AZ:9.99,GX:55.96,GY:-15.40,GZ:-45.02
T:604814,AX:2.64,AY:0.42,AZ:9.63,GX:54.90,GY:-24.64,GZ:-36.09
T:604824,AX:2.97,AY:0.50,AZ:10.24,GX:53.78,GY:-26.94,GZ:-35.80
T:604834,AX:2.83,AY:0.35,AZ:8.60,GX:45.61,GY:-23.40,GZ:-32.91
T:604844,AX:3.20,AY:0.92,AZ:8.47,GX:40.16,GY:-17.41,GZ:-34.44
T:604854,AX:3.20,AY:0.42,AZ:8.68,GX:38.36,GY:-12.80,GZ:-32.42
T:604864,AX:3.36,AY:1.44,AZ:8.83,GX:33.19,GY:-13.03,GZ:-32.09
T:604874,AX:3.13,AY:0.60,AZ:8.45,GX:29.81,GY:-7.08,GZ:-26.96
T:604884,AX:3.11,AY:1.47,AZ:8.81,GX:29.93,GY:-11.46,GZ:-30.74
T:604894,AX:3.35,AY:1.67,AZ:9.74,GX:31.40,GY:-12.19,GZ:-31.34
T:604904,AX:3.53,AY:2.04,AZ:9.49,GX:33.49,GY:-11.23,GZ:-27.67
T:604914,AX:3.81,AY:2.57,AZ:9.25,GX:31.84,GY:-14.01,GZ:-22.35
T:604924,AX:3.23,AY:1.17,AZ:8.68,GX:25.61,GY:-11.16,GZ:-17.17
T:604934,AX:3.09,AY:1.59,AZ:7.68,GX:17.43,GY:-5.19,GZ:-17.86
T:604944,AX:3.15,AY:0.54,AZ:8.37,GX:13.72,GY:7.29,GZ:-15.16
T:604954,AX:3.06,AY:1.49,AZ:7.65,GX:11.63,GY:10.42,GZ:-15.28
T:604964,AX:2.91,AY:1.55,AZ:7.77,GX:12.93,GY:13.02,GZ:-14.96
T:604974,AX:3.30,AY:2.21,AZ:8.57,GX:16.90,GY:20.10,GZ:-11.77
T:604984,AX:2.99,AY:2.01,AZ:8.50,GX:19.89,GY:20.04,GZ:-5.31
T:604994,AX:3.21,AY:2.10,AZ:9.76,GX:19.95,GY:17.20,GZ:-2.97
T:605004,AX:2.01,AY:1.57,AZ:8.39,GX:21.25,GY:16.30,GZ:11.37
T:605014,AX:1.92,AY:0.99,AZ:9.29,GX:15.51,GY:15.08,GZ:2.88
T:605024,AX:1.54,AY:0.55,AZ:8.62,GX:8.77,GY:20.35,GZ:4.70
T:605034,AX:1.57,AY:0.29,AZ:9.26,GX:5.02,GY:20.48,GZ:-1.54
T:605044,AX:2.00,AY:1.02,AZ:9.25,GX:3.90,GY:20.36,GZ:-6.50
T:605054,AX:2.21,AY:1.78,AZ:9.25,GX:1.86,GY:17.61,GZ:-0.76
T:605064,AX:1.97,AY:1.75,AZ:8.58,GX:4.99,GY:13.96,GZ:1.66
T:605074,AX:1.79,AY:1.44,AZ:9.06,GX:11.09,GY:13.11,GZ:6.30
T:605084,AX:1.67,AY:1.06,AZ:9.71,GX:14.68,GY:11.67,GZ:3.52
T:605094,AX:1.55,AY:1.04,AZ:9.08,GX:20.39,GY:9.66,GZ:-4.44
T:605104,AX:1.80,AY:2.06,AZ:9.14,GX:21.08,GY:11.58,GZ:-5.41
T:605114,AX:1.88,AY:2.07,AZ:9.81,GX:18.99,GY:14.24,GZ:-7.08
T:605124,AX:1.76,AY:2.19,AZ:9.93,GX:17.80,GY:13.87,GZ:-10.64
T:605134,AX:1.84,AY:2.76,AZ:10.81,GX:15.06,GY:15.54,GZ:-10.25
T:605144,AX:1.83,AY:3.52,AZ:10.40,GX:7.14,GY:13.02,GZ:-14.45
T:605154,AX:1.88,AY:3.66,AZ:10.56,GX:5.14,GY:15.23,GZ:-11.48
T:605164,AX:2.02,AY:3.88,AZ:10.90,GX:3.08,GY:15.70,GZ:-10.79
T:605174,AX:1.96,AY:3.62,AZ:10.63,GX:1.11,GY:14.30,GZ:-9.34
T:605184,AX:1.73,AY:2.95,AZ:10.73,GX:-0.03,GY:16.53,GZ:-8.97
T:605194,AX:1.53,AY:2.97,AZ:10.18,GX:-0.77,GY:14.58,GZ:-14.50
T:605204,AX:1.34,AY:2.67,AZ:10.70,GX:-0.39,GY:21.14,GZ:-16.67
T:605214,AX:1.52,AY:2.92,AZ:10.61,GX:-1.45,GY:20.10,GZ:-23.08
T:605224,AX:2.18,AY:4.48,AZ:10.52,GX:1.08,GY:12.76,GZ:-18.15
T:605234,AX:2.34,AY:4.47,AZ:9.37,GX:2.65,GY:13.46,GZ:-4.73
T:605244,AX:2.17,AY:4.04,AZ:9.93,GX:6.65,GY:6.99,GZ:8.48
T:605254,AX:1.77,AY:2.55,AZ:10.01,GX:5.11,GY:9.25,GZ:14.47
T:605264,AX:1.60,AY:1.56,AZ:9.97,GX:1.66,GY:-2.24,GZ:14.67
T:605274,AX:1.69,AY:2.11,AZ:9.24,GX:-0.90,GY:0.65,GZ:15.90
T:605284,AX:1.71,AY:1.78,AZ:9.26,GX:-4.22,GY:4.76,GZ:15.41
T:605294,AX:1.76,AY:1.88,AZ:9.34,GX:-9.31,GY:8.18,GZ:17.61
T:605304,AX:1.77,AY:1.47,AZ:9.94,GX:-9.87,GY:5.08,GZ:20.36
T:605314,AX:1.94,AY:2.43,AZ:10.16,GX:-11.14,GY:2.22,GZ:26.45
T:605324,AX:1.57,AY:0.94,AZ:9.67,GX:-12.51,GY:-2.12,GZ:28.58
T:605334,AX:1.65,AY:0.07,AZ:9.93,GX:-8.80,GY:-5.64,GZ:31.03
T:605344,AX:2.06,AY:1.16,AZ:9.73,GX:-7.32,GY:-6.80,GZ:26.67
T:605354,AX:2.34,AY:0.64,AZ:9.83,GX:-2.24,GY:-9.77,GZ:27.00
T:605364,AX:2.51,AY:0.93,AZ:9.84,GX:5.38,GY:-14.50,GZ:31.89
T:605374,AX:2.59,AY:1.39,AZ:9.61,GX:12.38,GY:-16.70,GZ:30.56
T:605384,AX:2.59,AY:1.08,AZ:9.63,GX:15.51,GY:-18.42,GZ:38.47
T:605394,AX:2.65,AY:0.86,AZ:9.96,GX:14.53,GY:-21.52,GZ:38.50
T:605404,AX:2.56,AY:0.52,AZ:9.71,GX:13.84,GY:-23.28,GZ:38.50
T:605414,AX:2.80,AY:0.67,AZ:10.10,GX:12.27,GY:-25.46,GZ:35.05
T:605424,AX:2.82,AY:0.83,AZ:9.80,GX:12.03,GY:-29.34,GZ:34.00
T:605434,AX:2.99,AY:1.49,AZ:9.81,GX:13.34,GY:-35.72,GZ:29.67
T:605444,AX:3.06,AY:0.89,AZ:9.54,GX:19.23,GY:-37.45,GZ:27.26
T:605454,AX:3.49,AY:2.37,AZ:7.93,GX:31.43,GY:-36.59,GZ:23.57
T:605464,AX:3.96,AY:2.22,AZ:9.90,GX:43.60,GY:-26.44,GZ:34.33
T:605474,AX:3.56,AY:0.86,AZ:8.21,GX:42.79,GY:-40.01,GZ:32.83
T:605484,AX:4.30,AY:1.98,AZ:9.57,GX:39.48,GY:-32.10,GZ:45.25
T:605494,AX:3.68,AY:0.67,AZ:8.37,GX:30.68,GY:-38.07,GZ:43.08
T:605504,AX:3.34,AY:0.24,AZ:8.14,GX:25.92,GY:-32.13,GZ:45.26
T:605514,AX:3.30,AY:0.66,AZ:6.74,GX:9.72,GY:-25.58,GZ:36.58
